"actor_id","film_id","last_update","film_id-2","title","description","release_year","language_id","original_language_id","rental_duration","rental_rate","length","replacement_cost","rating","last_update-2","special_features","fulltext","film_id-3","replacement_cost-2"
158,830,"2022-02-15 13:05:03+03",830,"SPIRIT FLINTSTONES","A Brilliant Yarn of a Cat And a Car who must Confront a Explorer in Ancient Japan",2006,1,NULL,7,"0.99",149,"23.99","R","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes""}","'ancient':18 'brilliant':4 'car':11 'cat':8 'confront':14 'explor':16 'flintston':2 'japan':19 'must':13 'spirit':1 'yarn':5",830,"95.96"
158,840,"2022-02-15 13:05:03+03",840,"STAMPEDE DISTURBING","A Unbelieveable Tale of a Woman And a Lumberjack who must Fight a Frisbee in A U-Boat",2006,1,NULL,5,"0.99",75,"26.99","R","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'boat':21 'disturb':2 'fight':14 'frisbe':16 'lumberjack':11 'must':13 'stamped':1 'tale':5 'u':20 'u-boat':19 'unbeliev':4 'woman':8",840,"107.96"
158,869,"2022-02-15 13:05:03+03",869,"SUSPECTS QUILLS","A Emotional Epistle of a Pioneer And a Crocodile who must Battle a Man in A Manhattan Penthouse",2006,1,NULL,4,"2.99",47,"22.99","PG","2022-09-10 19:46:03.905795+03","{Trailers}","'battl':14 'crocodil':11 'emot':4 'epistl':5 'man':16 'manhattan':19 'must':13 'penthous':20 'pioneer':8 'quill':2 'suspect':1",869,"160.93"
158,879,"2022-02-15 13:05:03+03",879,"TELEGRAPH VOYAGE","A Fateful Yarn of a Husband And a Dog who must Battle a Waitress in A Jet Boat",2006,1,NULL,3,"4.99",148,"20.99","PG","2022-09-10 19:46:03.905795+03","{Commentaries}","'battl':14 'boat':20 'dog':11 'fate':4 'husband':8 'jet':19 'must':13 'telegraph':1 'voyag':2 'waitress':16 'yarn':5",879,"146.93"
158,880,"2022-02-15 13:05:03+03",880,"TELEMARK HEARTBREAKERS","A Action-Packed Panorama of a Technical Writer And a Man who must Build a Forensic Psychologist in A Manhattan Penthouse",2006,1,NULL,6,"2.99",152,"9.99","PG-13","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'action':5 'action-pack':4 'build':17 'forens':19 'heartbreak':2 'man':14 'manhattan':23 'must':16 'pack':6 'panorama':7 'penthous':24 'psychologist':20 'technic':10 'telemark':1 'writer':11",880,"79.92"
158,894,"2022-02-15 13:05:03+03",894,"TOMATOES HELLFIGHTERS","A Thoughtful Epistle of a Madman And a Astronaut who must Overcome a Monkey in A Shark Tank",2006,1,NULL,6,"0.99",68,"23.99","PG","2022-09-10 19:46:03.905795+03","{""Behind the Scenes""}","'astronaut':11 'epistl':5 'hellfight':2 'madman':8 'monkey':16 'must':13 'overcom':14 'shark':19 'tank':20 'thought':4 'tomato':1",894,"119.95"
158,896,"2022-02-15 13:05:03+03",896,"TOOTSIE PILOT","A Awe-Inspiring Documentary of a Womanizer And a Pastry Chef who must Kill a Lumberjack in Berlin",2006,1,NULL,3,"0.99",157,"10.99","PG","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'awe':5 'awe-inspir':4 'berlin':21 'chef':14 'documentari':7 'inspir':6 'kill':17 'lumberjack':19 'must':16 'pastri':13 'pilot':2 'tootsi':1 'woman':10",896,"43.96"
158,967,"2022-02-15 13:05:03+03",967,"WEEKEND PERSONAL","A Fast-Paced Documentary of a Car And a Butler who must Find a Frisbee in A Jet Boat",2006,1,NULL,5,"2.99",134,"26.99","R","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'boat':22 'butler':13 'car':10 'documentari':7 'fast':5 'fast-pac':4 'find':16 'frisbe':18 'jet':21 'must':15 'pace':6 'person':2 'weekend':1",967,"134.95"
158,968,"2022-02-15 13:05:03+03",968,"WEREWOLF LOLA","A Fanciful Story of a Man And a Sumo Wrestler who must Outrace a Student in A Monastery",2006,1,NULL,6,"4.99",79,"19.99","G","2022-09-10 19:46:03.905795+03","{Trailers,""Behind the Scenes""}","'fanci':4 'lola':2 'man':8 'monasteri':20 'must':14 'outrac':15 'stori':5 'student':17 'sumo':11 'werewolf':1 'wrestler':12",968,"59.97"
158,990,"2022-02-15 13:05:03+03",990,"WORLD LEATHERNECKS","A Unbelieveable Tale of a Pioneer And a Astronaut who must Overcome a Robot in An Abandoned Amusement Park",2006,1,NULL,3,"0.99",171,"13.99","PG-13","2022-09-10 19:46:03.905795+03","{Trailers,""Behind the Scenes""}","'abandon':19 'amus':20 'astronaut':11 'leatherneck':2 'must':13 'overcom':14 'park':21 'pioneer':8 'robot':16 'tale':5 'unbeliev':4 'world':1",990,"27.98"
159,20,"2022-02-15 13:05:03+03",20,"AMELIE HELLFIGHTERS","A Boring Drama of a Woman And a Squirrel who must Conquer a Student in A Baloon",2006,1,NULL,4,"4.99",79,"23.99","R","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'ameli':1 'baloon':19 'bore':4 'conquer':14 'drama':5 'hellfight':2 'must':13 'squirrel':11 'student':16 'woman':8",20,"71.97"
159,82,"2022-02-15 13:05:03+03",82,"BLOOD ARGONAUTS","A Boring Drama of a Explorer And a Man who must Kill a Lumberjack in A Manhattan Penthouse",2006,1,NULL,3,"0.99",71,"13.99","G","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Behind the Scenes""}","'argonaut':2 'blood':1 'bore':4 'drama':5 'explor':8 'kill':14 'lumberjack':16 'man':11 'manhattan':19 'must':13 'penthous':20",82,"27.98"
159,127,"2022-02-15 13:05:03+03",127,"CAT CONEHEADS","A Fast-Paced Panorama of a Girl And a A Shark who must Confront a Boy in Ancient India",2006,1,NULL,5,"4.99",112,"14.99","G","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes""}","'ancient':21 'boy':19 'cat':1 'conehead':2 'confront':17 'fast':5 'fast-pac':4 'girl':10 'india':22 'must':16 'pace':6 'panorama':7 'shark':14",127,"119.92"
159,187,"2022-02-15 13:05:03+03",187,"CRANES RESERVOIR","A Fanciful Documentary of a Teacher And a Dog who must Outgun a Forensic Psychologist in A Baloon Factory",2006,1,NULL,5,"2.99",57,"12.99","NC-17","2022-09-10 19:46:03.905795+03","{Commentaries}","'baloon':20 'crane':1 'documentari':5 'dog':11 'factori':21 'fanci':4 'forens':16 'must':13 'outgun':14 'psychologist':17 'reservoir':2 'teacher':8",187,"38.97"
159,206,"2022-02-15 13:05:03+03",206,"DANCING FEVER","A Stunning Story of a Explorer And a Forensic Psychologist who must Face a Crocodile in A Shark Tank",2006,1,NULL,6,"0.99",144,"25.99","G","2022-09-10 19:46:03.905795+03","{Commentaries,""Behind the Scenes""}","'crocodil':17 'danc':1 'explor':8 'face':15 'fever':2 'forens':11 'must':14 'psychologist':12 'shark':20 'stori':5 'stun':4 'tank':21",206,"207.92"
159,208,"2022-02-15 13:05:03+03",208,"DARES PLUTO","A Fateful Story of a Robot And a Dentist who must Defeat a Astronaut in New Orleans",2006,1,NULL,7,"2.99",89,"16.99","PG-13","2022-09-10 19:46:03.905795+03","{Commentaries,""Behind the Scenes""}","'astronaut':16 'dare':1 'defeat':14 'dentist':11 'fate':4 'must':13 'new':18 'orlean':19 'pluto':2 'robot':8 'stori':5",208,"50.97"
159,223,"2022-02-15 13:05:03+03",223,"DESIRE ALIEN","A Fast-Paced Tale of a Dog And a Forensic Psychologist who must Meet a Astronaut in The First Manned Space Station",2006,1,NULL,7,"2.99",76,"24.99","NC-17","2022-09-10 19:46:03.905795+03","{""Deleted Scenes""}","'alien':2 'astronaut':19 'desir':1 'dog':10 'fast':5 'fast-pac':4 'first':22 'forens':13 'man':23 'meet':17 'must':16 'pace':6 'psychologist':14 'space':24 'station':25 'tale':7",223,"49.98"
159,248,"2022-02-15 13:05:03+03",248,"DOZEN LION","A Taut Drama of a Cat And a Girl who must Defeat a Frisbee in The Canadian Rockies",2006,1,NULL,6,"4.99",177,"20.99","NC-17","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'canadian':19 'cat':8 'defeat':14 'dozen':1 'drama':5 'frisbe':16 'girl':11 'lion':2 'must':13 'rocki':20 'taut':4",248,"41.98"
159,342,"2022-02-15 13:05:03+03",342,"FUGITIVE MAGUIRE","A Taut Epistle of a Feminist And a Sumo Wrestler who must Battle a Crocodile in Australia",2006,1,NULL,7,"4.99",83,"28.99","R","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes""}","'australia':19 'battl':15 'crocodil':17 'epistl':5 'feminist':8 'fugit':1 'maguir':2 'must':14 'sumo':11 'taut':4 'wrestler':12",342,"115.96"
159,343,"2022-02-15 13:05:03+03",343,"FULL FLATLINERS","A Beautiful Documentary of a Astronaut And a Moose who must Pursue a Monkey in A Shark Tank",2006,1,NULL,6,"2.99",94,"14.99","PG","2022-09-10 19:46:03.905795+03","{Trailers,""Deleted Scenes""}","'astronaut':8 'beauti':4 'documentari':5 'flatlin':2 'full':1 'monkey':16 'moos':11 'must':13 'pursu':14 'shark':19 'tank':20",343,"29.98"
159,344,"2022-02-15 13:05:03+03",344,"FURY MURDER","A Lacklusture Reflection of a Boat And a Forensic Psychologist who must Fight a Waitress in A Monastery",2006,1,NULL,3,"0.99",178,"28.99","PG-13","2022-09-10 19:46:03.905795+03","{""Deleted Scenes""}","'boat':8 'fight':15 'forens':11 'furi':1 'lacklustur':4 'monasteri':20 'murder':2 'must':14 'psychologist':12 'reflect':5 'waitress':17",344,"144.95"
159,364,"2022-02-15 13:05:03+03",364,"GODFATHER DIARY","A Stunning Saga of a Lumberjack And a Squirrel who must Chase a Car in The Outback",2006,1,NULL,3,"2.99",73,"14.99","NC-17","2022-09-10 19:46:03.905795+03","{Trailers}","'car':16 'chase':14 'diari':2 'godfath':1 'lumberjack':8 'must':13 'outback':19 'saga':5 'squirrel':11 'stun':4",364,"44.97"
159,418,"2022-02-15 13:05:03+03",418,"HOBBIT ALIEN","A Emotional Drama of a Husband And a Girl who must Outgun a Composer in The First Manned Space Station",2006,1,NULL,5,"0.99",157,"27.99","PG-13","2022-09-10 19:46:03.905795+03","{Commentaries}","'alien':2 'compos':16 'drama':5 'emot':4 'first':19 'girl':11 'hobbit':1 'husband':8 'man':20 'must':13 'outgun':14 'space':21 'station':22",418,"223.92"
159,549,"2022-02-15 13:05:03+03",549,"MAGNOLIA FORRESTER","A Thoughtful Documentary of a Composer And a Explorer who must Conquer a Dentist in New Orleans",2006,1,NULL,4,"0.99",171,"28.99","PG-13","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes""}","'compos':8 'conquer':14 'dentist':16 'documentari':5 'explor':11 'forrest':2 'magnolia':1 'must':13 'new':18 'orlean':19 'thought':4",549,"115.96"
159,561,"2022-02-15 13:05:03+03",561,"MASK PEACH","A Boring Character Study of a Student And a Robot who must Meet a Woman in California",2006,1,NULL,6,"2.99",123,"26.99","NC-17","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes""}","'bore':4 'california':19 'charact':5 'mask':1 'meet':15 'must':14 'peach':2 'robot':12 'student':9 'studi':6 'woman':17",561,"107.96"
159,600,"2022-02-15 13:05:03+03",600,"MOTIONS DETAILS","A Awe-Inspiring Reflection of a Dog And a Student who must Kill a Car in An Abandoned Fun House",2006,1,NULL,5,"0.99",166,"16.99","PG","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Behind the Scenes""}","'abandon':21 'awe':5 'awe-inspir':4 'car':18 'detail':2 'dog':10 'fun':22 'hous':23 'inspir':6 'kill':16 'motion':1 'must':15 'reflect':7 'student':13",600,"67.96"
159,674,"2022-02-15 13:05:03+03",674,"PET HAUNTING","A Unbelieveable Reflection of a Explorer And a Boat who must Conquer a Woman in California",2006,1,NULL,3,"0.99",99,"11.99","PG","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries}","'boat':11 'california':18 'conquer':14 'explor':8 'haunt':2 'must':13 'pet':1 'reflect':5 'unbeliev':4 'woman':16",674,"35.97"
159,680,"2022-02-15 13:05:03+03",680,"PINOCCHIO SIMON","A Action-Packed Reflection of a Mad Scientist And a A Shark who must Find a Feminist in California",2006,1,NULL,4,"4.99",103,"21.99","PG","2022-09-10 19:46:03.905795+03","{Commentaries,""Behind the Scenes""}","'action':5 'action-pack':4 'california':22 'feminist':20 'find':18 'mad':10 'must':17 'pack':6 'pinocchio':1 'reflect':7 'scientist':11 'shark':15 'simon':2",680,"131.94"
159,784,"2022-02-15 13:05:03+03",784,"SHANGHAI TYCOON","A Fast-Paced Character Study of a Crocodile And a Lumberjack who must Build a Husband in An Abandoned Fun House",2006,1,NULL,7,"2.99",47,"20.99","PG","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'abandon':22 'build':17 'charact':7 'crocodil':11 'fast':5 'fast-pac':4 'fun':23 'hous':24 'husband':19 'lumberjack':14 'must':16 'pace':6 'shanghai':1 'studi':8 'tycoon':2",784,"125.94"
159,789,"2022-02-15 13:05:03+03",789,"SHOCK CABIN","A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans",2006,1,NULL,7,"2.99",79,"15.99","PG-13","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Behind the Scenes""}","'cabin':2 'cow':9 'crocodil':12 'fate':4 'husband':17 'mad':8 'meet':15 'must':14 'new':19 'orlean':20 'shock':1 'tale':5",789,"127.92"
159,800,"2022-02-15 13:05:03+03",800,"SINNERS ATLANTIS","A Epic Display of a Dog And a Boat who must Succumb a Mad Scientist in An Abandoned Mine Shaft",2006,1,NULL,7,"2.99",126,"19.99","PG-13","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes""}","'abandon':20 'atlanti':2 'boat':11 'display':5 'dog':8 'epic':4 'mad':16 'mine':21 'must':13 'scientist':17 'shaft':22 'sinner':1 'succumb':14",800,"119.94"
159,802,"2022-02-15 13:05:03+03",802,"SKY MIRACLE","A Epic Drama of a Mad Scientist And a Explorer who must Succumb a Waitress in An Abandoned Fun House",2006,1,NULL,7,"2.99",132,"15.99","PG","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes""}","'abandon':20 'drama':5 'epic':4 'explor':12 'fun':21 'hous':22 'mad':8 'miracl':2 'must':14 'scientist':9 'sky':1 'succumb':15 'waitress':17",NULL,NULL
159,818,"2022-02-15 13:05:03+03",818,"SOMETHING DUCK","A Boring Character Study of a Car And a Husband who must Outgun a Frisbee in The First Manned Space Station",2006,1,NULL,4,"4.99",180,"17.99","NC-17","2022-09-10 19:46:03.905795+03","{Commentaries,""Behind the Scenes""}","'bore':4 'car':9 'charact':5 'duck':2 'first':20 'frisbe':17 'husband':12 'man':21 'must':14 'outgun':15 'someth':1 'space':22 'station':23 'studi':6",818,"89.95"
159,876,"2022-02-15 13:05:03+03",876,"TARZAN VIDEOTAPE","A Fast-Paced Display of a Lumberjack And a Mad Scientist who must Succumb a Sumo Wrestler in The Sahara Desert",2006,1,NULL,3,"2.99",91,"11.99","PG-13","2022-09-10 19:46:03.905795+03","{Trailers}","'desert':24 'display':7 'fast':5 'fast-pac':4 'lumberjack':10 'mad':13 'must':16 'pace':6 'sahara':23 'scientist':14 'succumb':17 'sumo':19 'tarzan':1 'videotap':2 'wrestler':20",876,"23.98"
159,907,"2022-02-15 13:05:03+03",907,"TRANSLATION SUMMER","A Touching Reflection of a Man And a Monkey who must Pursue a Womanizer in A MySQL Convention",2006,1,NULL,4,"0.99",168,"10.99","PG-13","2022-09-10 19:46:03.905795+03","{Trailers}","'convent':20 'man':8 'monkey':11 'must':13 'mysql':19 'pursu':14 'reflect':5 'summer':2 'touch':4 'translat':1 'woman':16",907,"43.96"
159,978,"2022-02-15 13:05:03+03",978,"WISDOM WORKER","A Unbelieveable Saga of a Forensic Psychologist And a Student who must Face a Squirrel in The First Manned Space Station",2006,1,NULL,3,"0.99",98,"12.99","R","2022-09-10 19:46:03.905795+03","{""Deleted Scenes"",""Behind the Scenes""}","'face':15 'first':20 'forens':8 'man':21 'must':14 'psychologist':9 'saga':5 'space':22 'squirrel':17 'station':23 'student':12 'unbeliev':4 'wisdom':1 'worker':2",978,"38.97"
160,2,"2022-02-15 13:05:03+03",2,"ACE GOLDFINGER","A Astounding Epistle of a Database Administrator And a Explorer who must Find a Car in Ancient China",2006,1,NULL,3,"4.99",48,"12.99","G","2022-09-10 19:46:03.905795+03","{Trailers,""Deleted Scenes""}","'ace':1 'administr':9 'ancient':19 'astound':4 'car':17 'china':20 'databas':8 'epistl':5 'explor':12 'find':15 'goldfing':2 'must':14",2,"38.97"
160,17,"2022-02-15 13:05:03+03",17,"ALONE TRIP","A Fast-Paced Character Study of a Composer And a Dog who must Outgun a Boat in An Abandoned Fun House",2006,1,NULL,3,"0.99",82,"14.99","R","2022-09-10 19:46:03.905795+03","{Trailers,""Behind the Scenes""}","'abandon':22 'alon':1 'boat':19 'charact':7 'compos':11 'dog':14 'fast':5 'fast-pac':4 'fun':23 'hous':24 'must':16 'outgun':17 'pace':6 'studi':8 'trip':2",17,"89.94"
160,43,"2022-02-15 13:05:03+03",43,"ATLANTIS CAUSE","A Thrilling Yarn of a Feminist And a Hunter who must Fight a Technical Writer in A Shark Tank",2006,1,NULL,6,"2.99",170,"15.99","G","2022-09-10 19:46:03.905795+03","{""Behind the Scenes""}","'atlanti':1 'caus':2 'feminist':8 'fight':14 'hunter':11 'must':13 'shark':20 'tank':21 'technic':16 'thrill':4 'writer':17 'yarn':5",43,"111.93"
160,242,"2022-02-15 13:05:03+03",242,"DOOM DANCING","A Astounding Panorama of a Car And a Mad Scientist who must Battle a Lumberjack in A MySQL Convention",2006,1,NULL,4,"0.99",68,"13.99","R","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries}","'astound':4 'battl':15 'car':8 'convent':21 'danc':2 'doom':1 'lumberjack':17 'mad':11 'must':14 'mysql':20 'panorama':5 'scientist':12",242,"69.95"
160,267,"2022-02-15 13:05:03+03",267,"EAGLES PANKY","A Thoughtful Story of a Car And a Boy who must Find a A Shark in The Sahara Desert",2006,1,NULL,4,"4.99",140,"14.99","NC-17","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Behind the Scenes""}","'boy':11 'car':8 'desert':21 'eagl':1 'find':14 'must':13 'panki':2 'sahara':20 'shark':17 'stori':5 'thought':4",267,"89.94"
160,275,"2022-02-15 13:05:03+03",275,"EGYPT TENENBAUMS","A Intrepid Story of a Madman And a Secret Agent who must Outrace a Astronaut in An Abandoned Amusement Park",2006,1,NULL,3,"0.99",85,"11.99","PG","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'abandon':20 'agent':12 'amus':21 'astronaut':17 'egypt':1 'intrepid':4 'madman':8 'must':14 'outrac':15 'park':22 'secret':11 'stori':5 'tenenbaum':2",275,"59.95"
160,368,"2022-02-15 13:05:03+03",368,"GONE TROUBLE","A Insightful Character Study of a Mad Cow And a Forensic Psychologist who must Conquer a A Shark in A Manhattan Penthouse",2006,1,NULL,7,"2.99",84,"20.99","R","2022-09-10 19:46:03.905795+03","{""Deleted Scenes"",""Behind the Scenes""}","'charact':5 'conquer':17 'cow':10 'forens':13 'gone':1 'insight':4 'mad':9 'manhattan':23 'must':16 'penthous':24 'psychologist':14 'shark':20 'studi':6 'troubl':2",368,"41.98"
160,455,"2022-02-15 13:05:03+03",455,"IMPOSSIBLE PREJUDICE","A Awe-Inspiring Yarn of a Monkey And a Hunter who must Chase a Teacher in Ancient China",2006,1,NULL,7,"4.99",103,"11.99","NC-17","2022-09-10 19:46:03.905795+03","{""Deleted Scenes""}","'ancient':20 'awe':5 'awe-inspir':4 'chase':16 'china':21 'hunter':13 'imposs':1 'inspir':6 'monkey':10 'must':15 'prejudic':2 'teacher':18 'yarn':7",455,"47.96"
160,469,"2022-02-15 13:05:03+03",469,"IRON MOON","A Fast-Paced Documentary of a Mad Cow And a Boy who must Pursue a Dentist in A Baloon",2006,1,NULL,7,"4.99",46,"27.99","PG","2022-09-10 19:46:03.905795+03","{Commentaries,""Behind the Scenes""}","'baloon':22 'boy':14 'cow':11 'dentist':19 'documentari':7 'fast':5 'fast-pac':4 'iron':1 'mad':10 'moon':2 'must':16 'pace':6 'pursu':17",469,"83.97"
160,484,"2022-02-15 13:05:03+03",484,"JERK PAYCHECK","A Touching Character Study of a Pastry Chef And a Database Administrator who must Reach a A Shark in Ancient Japan",2006,1,NULL,3,"2.99",172,"13.99","NC-17","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'administr':14 'ancient':22 'charact':5 'chef':10 'databas':13 'japan':23 'jerk':1 'must':16 'pastri':9 'paycheck':2 'reach':17 'shark':20 'studi':6 'touch':4",484,"97.93"
160,579,"2022-02-15 13:05:03+03",579,"MINDS TRUMAN","A Taut Yarn of a Mad Scientist And a Crocodile who must Outgun a Database Administrator in A Monastery",2006,1,NULL,3,"4.99",149,"22.99","PG-13","2022-09-10 19:46:03.905795+03","{""Deleted Scenes"",""Behind the Scenes""}","'administr':18 'crocodil':12 'databas':17 'mad':8 'mind':1 'monasteri':21 'must':14 'outgun':15 'scientist':9 'taut':4 'truman':2 'yarn':5",579,"160.93"
160,660,"2022-02-15 13:05:03+03",660,"PARTY KNOCK","A Fateful Display of a Technical Writer And a Butler who must Battle a Sumo Wrestler in An Abandoned Mine Shaft",2006,1,NULL,7,"2.99",107,"11.99","PG","2022-09-10 19:46:03.905795+03","{Trailers,""Behind the Scenes""}","'abandon':21 'battl':15 'butler':12 'display':5 'fate':4 'knock':2 'mine':22 'must':14 'parti':1 'shaft':23 'sumo':17 'technic':8 'wrestler':18 'writer':9",660,"47.96"
160,755,"2022-02-15 13:05:03+03",755,"SABRINA MIDNIGHT","A Emotional Story of a Squirrel And a Crocodile who must Succumb a Husband in The Sahara Desert",2006,1,NULL,5,"4.99",99,"11.99","PG","2022-09-10 19:46:03.905795+03","{Trailers,""Behind the Scenes""}","'crocodil':11 'desert':20 'emot':4 'husband':16 'midnight':2 'must':13 'sabrina':1 'sahara':19 'squirrel':8 'stori':5 'succumb':14",755,"83.93"
160,767,"2022-02-15 13:05:03+03",767,"SCALAWAG DUCK","A Fateful Reflection of a Car And a Teacher who must Confront a Waitress in A Monastery",2006,1,NULL,6,"4.99",183,"13.99","NC-17","2022-09-10 19:46:03.905795+03","{Commentaries,""Behind the Scenes""}","'car':8 'confront':14 'duck':2 'fate':4 'monasteri':19 'must':13 'reflect':5 'scalawag':1 'teacher':11 'waitress':16",767,"111.92"
160,769,"2022-02-15 13:05:03+03",769,"SCHOOL JACKET","A Intrepid Yarn of a Monkey And a Boy who must Fight a Composer in A Manhattan Penthouse",2006,1,NULL,5,"4.99",151,"21.99","PG-13","2022-09-10 19:46:03.905795+03","{Trailers}","'boy':11 'compos':16 'fight':14 'intrepid':4 'jacket':2 'manhattan':19 'monkey':8 'must':13 'penthous':20 'school':1 'yarn':5",769,"43.98"
160,794,"2022-02-15 13:05:03+03",794,"SIDE ARK","A Stunning Panorama of a Crocodile And a Womanizer who must Meet a Feminist in The Canadian Rockies",2006,1,NULL,5,"0.99",52,"28.99","G","2022-09-10 19:46:03.905795+03","{""Deleted Scenes"",""Behind the Scenes""}","'ark':2 'canadian':19 'crocodil':8 'feminist':16 'meet':14 'must':13 'panorama':5 'rocki':20 'side':1 'stun':4 'woman':11",794,"115.96"
160,826,"2022-02-15 13:05:03+03",826,"SPEED SUIT","A Brilliant Display of a Frisbee And a Mad Scientist who must Succumb a Robot in Ancient China",2006,1,NULL,7,"4.99",124,"19.99","PG-13","2022-09-10 19:46:03.905795+03","{Commentaries,""Behind the Scenes""}","'ancient':19 'brilliant':4 'china':20 'display':5 'frisbe':8 'mad':11 'must':14 'robot':17 'scientist':12 'speed':1 'succumb':15 'suit':2",826,"39.98"
160,883,"2022-02-15 13:05:03+03",883,"TEQUILA PAST","A Action-Packed Panorama of a Mad Scientist And a Robot who must Challenge a Student in Nigeria",2006,1,NULL,6,"4.99",53,"17.99","PG","2022-09-10 19:46:03.905795+03","{Commentaries,""Behind the Scenes""}","'action':5 'action-pack':4 'challeng':17 'mad':10 'must':16 'nigeria':21 'pack':6 'panorama':7 'past':2 'robot':14 'scientist':11 'student':19 'tequila':1",883,"35.98"
160,950,"2022-02-15 13:05:03+03",950,"VOLUME HOUSE","A Boring Tale of a Dog And a Woman who must Meet a Dentist in California",2006,1,NULL,7,"4.99",132,"12.99","PG","2022-09-10 19:46:03.905795+03","{Commentaries}","'bore':4 'california':18 'dentist':16 'dog':8 'hous':2 'meet':14 'must':13 'tale':5 'volum':1 'woman':11",NULL,NULL
160,954,"2022-02-15 13:05:03+03",954,"WAKE JAWS","A Beautiful Saga of a Feminist And a Composer who must Challenge a Moose in Berlin",2006,1,NULL,7,"4.99",73,"18.99","G","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'beauti':4 'berlin':18 'challeng':14 'compos':11 'feminist':8 'jaw':2 'moos':16 'must':13 'saga':5 'wake':1",NULL,NULL
161,43,"2022-02-15 13:05:03+03",43,"ATLANTIS CAUSE","A Thrilling Yarn of a Feminist And a Hunter who must Fight a Technical Writer in A Shark Tank",2006,1,NULL,6,"2.99",170,"15.99","G","2022-09-10 19:46:03.905795+03","{""Behind the Scenes""}","'atlanti':1 'caus':2 'feminist':8 'fight':14 'hunter':11 'must':13 'shark':20 'tank':21 'technic':16 'thrill':4 'writer':17 'yarn':5",43,"111.93"
161,58,"2022-02-15 13:05:03+03",58,"BEACH HEARTBREAKERS","A Fateful Display of a Womanizer And a Mad Scientist who must Outgun a A Shark in Soviet Georgia",2006,1,NULL,6,"2.99",122,"16.99","G","2022-09-10 19:46:03.905795+03","{""Deleted Scenes"",""Behind the Scenes""}","'beach':1 'display':5 'fate':4 'georgia':21 'heartbreak':2 'mad':11 'must':14 'outgun':15 'scientist':12 'shark':18 'soviet':20 'woman':8",58,"67.96"
161,89,"2022-02-15 13:05:03+03",89,"BORROWERS BEDAZZLED","A Brilliant Epistle of a Teacher And a Sumo Wrestler who must Defeat a Man in An Abandoned Fun House",2006,1,NULL,7,"0.99",63,"22.99","G","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'abandon':20 'bedazzl':2 'borrow':1 'brilliant':4 'defeat':15 'epistl':5 'fun':21 'hous':22 'man':17 'must':14 'sumo':11 'teacher':8 'wrestler':12",89,"137.94"
161,90,"2022-02-15 13:05:03+03",90,"BOULEVARD MOB","A Fateful Epistle of a Moose And a Monkey who must Confront a Lumberjack in Ancient China",2006,1,NULL,3,"0.99",63,"11.99","R","2022-09-10 19:46:03.905795+03","{Trailers}","'ancient':18 'boulevard':1 'china':19 'confront':14 'epistl':5 'fate':4 'lumberjack':16 'mob':2 'monkey':11 'moos':8 'must':13",90,"71.94"
161,120,"2022-02-15 13:05:03+03",120,"CARIBBEAN LIBERTY","A Fanciful Tale of a Pioneer And a Technical Writer who must Outgun a Pioneer in A Shark Tank",2006,1,NULL,3,"4.99",92,"16.99","NC-17","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes""}","'caribbean':1 'fanci':4 'liberti':2 'must':14 'outgun':15 'pioneer':8,17 'shark':20 'tale':5 'tank':21 'technic':11 'writer':12",120,"50.97"
